ext_canonical,ext_raw,total_occ,recent_occ,first_year,last_year,n_current_claimants,current_claimants,review_status,suggested_label,priority_score
.similarities,.similarities,27156,0,2015,2015,0,,pending,unknown,4.43
.mapalign,.mapalign,13606,13606,2020,2020,0,,pending,unknown,4.43
.timbuk,.timbuk,13606,2338,2011,2023,0,,pending,unknown,4.43
.mxd,.mxd,13600,3336,1999,2023,0,,pending,unknown,4.43
.ip,.ip,13598,4384,1987,2023,0,,pending,unknown,4.43
.metagen,.metagen,13589,4577,2003,2023,0,,pending,unknown,4.43
.zf,.zf,13585,11614,2009,2023,0,,pending,unknown,4.43
.aleigen,.aleigen,13576,13576,2020,2020,0,,pending,unknown,4.43
.ddx,.ddx,13575,323,2007,2023,0,,pending,unknown,4.43
.los,.los,13573,229,1992,2023,0,,pending,unknown,4.43
.ael,.ael,13572,11486,2000,2023,0,,pending,unknown,4.43
.kdevses,.kdevses,13563,98,2001,2023,0,,pending,unknown,4.43
.gpd,.gpd,13558,11939,2003,2023,0,,pending,unknown,4.43
.eigenvct,.eigenvct,13555,13555,2020,2020,0,,pending,unknown,4.43
.jgw,.jgw,13539,4843,2005,2023,0,,pending,unknown,4.43
.1a,.1a,13538,7410,1979,2023,0,,pending,unknown,4.43
.r01,.r01,13528,5446,2006,2023,0,,pending,unknown,4.43
.cct,.cct,13527,6914,1999,2023,0,,pending,unknown,4.43
.téléchargement,.téléchargement,13526,8416,2011,2023,0,,pending,unknown,4.43
.acd,.acd,13513,2395,1996,2023,0,,pending,unknown,4.43
.bpk,.bpk,13509,1078,2001,2023,0,,pending,unknown,4.43
.h2p,.h2p,13491,12245,2012,2023,0,,pending,unknown,4.43
.vcp,.vcp,13480,907,1970,2023,0,,pending,unknown,4.43
.xsmtime,.xsmtime,13478,7387,2018,2020,0,,pending,unknown,4.43
.jtl,.jtl,13477,5295,2005,2023,0,,pending,unknown,4.43
.tckdtest,.tcKDTest,13474,5466,2010,2023,0,,pending,unknown,4.43
.jxx,.jxx,13453,18,1970,2022,0,,pending,unknown,4.43
.prog,.prog,13450,2907,1986,2023,0,,pending,unknown,4.43
.tlpsrc,.tlpsrc,13447,843,2008,2023,0,,pending,unknown,4.43
.tpsheet,.tpsheet,13440,4802,2014,2023,0,,pending,unknown,4.43
.trp,.trp,13436,5457,2004,2023,0,,pending,unknown,4.43
.013,.013,13435,8613,1994,2023,0,,pending,numeric-suffix,4.43
.freedoko,.FreeDoko,13431,3671,2013,2023,0,,pending,unknown,4.43
.ambr,.ambr,13424,7263,2012,2023,0,,pending,unknown,4.43
.vag,.vag,13423,13338,2011,2023,0,,pending,unknown,4.43
.stb,.stb,13420,9504,2001,2023,0,,pending,unknown,4.43
.sense,.sense,13415,355,2005,2023,0,,pending,unknown,4.43
.cybol,.cybol,13413,1741,2004,2023,0,,pending,unknown,4.43
.t3,.t3,13404,8154,2002,2023,0,,pending,unknown,4.43
.rpsd,.rpsd,26740,0,2016,2016,0,,pending,unknown,4.43
.wdc,.wdc,13397,1190,2004,2023,0,,pending,unknown,4.43
.main,.main,13389,2400,1993,2023,0,,pending,unknown,4.43
.rfa,.rfa,13386,6020,2006,2023,0,,pending,unknown,4.43
.clu,.clu,13378,8004,1987,2023,0,,pending,unknown,4.43
.lyric,.lyric,13366,7715,2010,2023,0,,pending,unknown,4.43
.tey,.tey,13356,12288,2014,2023,0,,pending,unknown,4.43
.oc,.oc,13354,1642,1991,2023,0,,pending,unknown,4.43
.cnxml,.cnxml,13349,4216,2005,2023,0,,pending,unknown,4.43
.workstationgj,.workstationgj,13345,13185,2021,2021,0,,pending,unknown,4.43
.epgz,.epgz,13327,5277,2016,2023,0,,pending,unknown,4.42
.nunj,.nunj,13323,2644,2012,2023,0,,pending,unknown,4.42
.iosched,.iosched,13315,1007,1970,2023,0,,pending,unknown,4.42
.mwdeck,.mwDeck,13307,170,2011,2023,0,,pending,unknown,4.42
.asi,.asi,13305,1617,2007,2023,0,,pending,unknown,4.42
.000002,.000002,13297,4475,2005,2023,0,,pending,numeric-suffix,4.42
.gwf,.gwf,13293,2977,1999,2023,0,,pending,unknown,4.42
.proxyservice,.ProxyService,13291,31,2011,2021,0,,pending,unknown,4.42
.dcs,.dcs,13291,9078,2010,2023,0,,pending,unknown,4.42
.subr,.subr,13289,2417,1998,2023,0,,pending,unknown,4.42
.preload,.preload,13286,12674,1997,2023,0,,pending,unknown,4.42
.txo,.txo,13277,1434,2012,2023,0,,pending,unknown,4.42
.quick,.quick,13277,248,1996,2023,0,,pending,unknown,4.42
.3stap,.3stap,13276,8101,2010,2023,0,,pending,unknown,4.42
.sta,.sta,13274,5621,1997,2023,0,,pending,unknown,4.42
.pho,.pho,13273,3072,2001,2023,0,,pending,unknown,4.42
.fllnks,.fllnks,13257,4463,2013,2023,0,,pending,unknown,4.42
.alt,.alt,13251,1909,1988,2023,0,,pending,unknown,4.42
.cubin,.cubin,13237,1050,2007,2023,0,,pending,unknown,4.42
.125,.125,13224,3906,1982,2023,0,,pending,numeric-suffix,4.42
.vcg,.vcg,13216,706,1994,2023,0,,pending,unknown,4.42
.txvpck,.txvpck,13200,3776,2004,2023,0,,pending,unknown,4.42
.travis,.travis,13198,2451,2009,2023,0,,pending,unknown,4.42
.remotes,.remotes,13193,19,2005,2023,0,,pending,unknown,4.42
.mock,.mock,13186,5426,2008,2023,0,,pending,unknown,4.42
.cont,.cont,13183,10503,1997,2023,0,,pending,unknown,4.42
.distance,.distance,13177,242,2000,2022,0,,pending,unknown,4.42
.armhf,.armhf,13176,5861,1970,2023,0,,pending,unknown,4.42
.ses,.ses,13176,3932,2000,2023,0,,pending,unknown,4.42
.ctb,.ctb,13171,2738,2002,2023,0,,pending,unknown,4.42
.csm,.csm,13160,9563,1970,2023,0,,pending,unknown,4.42
.auf,.auf,13160,4363,2009,2022,0,,pending,unknown,4.42
.cast,.cast,13160,6584,1996,2023,0,,pending,unknown,4.42
.prmt,.prmt,13153,5018,2018,2021,0,,pending,unknown,4.42
.mar,.mar,13147,8752,1970,2023,0,,pending,unknown,4.42
.mpw,.mpw,13137,39,1993,2022,0,,pending,unknown,4.42
.fh,.fh,13135,2635,2000,2023,0,,pending,unknown,4.42
.megahit,.megahit,13125,5500,2017,2022,0,,pending,unknown,4.42
.mwd,.MWD,13118,6329,2014,2022,0,,pending,unknown,4.42
.a65,.a65,13115,2159,1970,2023,0,,pending,unknown,4.42
.testsuite,.testsuite,13106,2850,1998,2023,0,,pending,unknown,4.42
.gnp,.gnp,13103,2143,1998,2023,0,,pending,unknown,4.42
.ez,.ez,13100,3149,2007,2023,0,,pending,unknown,4.42
.s43,.s43,13099,1421,2007,2023,0,,pending,unknown,4.42
.maui,.maui,13098,8742,2014,2022,0,,pending,unknown,4.42
.gsl,.gsl,13090,1690,2000,2023,0,,pending,unknown,4.42
.tiny,.tiny,13088,2923,2002,2023,0,,pending,unknown,4.42
.addresses,.addresses,13062,12732,1987,2023,0,,pending,unknown,4.42
.ucd,.ucd,13062,1072,2001,2023,0,,pending,unknown,4.42
.prom,.prom,13058,332,1995,2023,0,,pending,unknown,4.42
.samples,.samples,13054,2816,1996,2023,0,,pending,unknown,4.42
.prd,.prd,13050,4358,2001,2023,0,,pending,unknown,4.42
.opensdf,.opensdf,13049,1247,2009,2023,0,,pending,unknown,4.42
.clc,.CLC,13040,9,2012,2022,0,,pending,unknown,4.42
.apkg,.apkg,13038,5657,2012,2023,0,,pending,unknown,4.42
.det,.det,13036,3924,1999,2023,0,,pending,unknown,4.42
.rw64,.rw64,13031,4267,2011,2022,0,,pending,unknown,4.41
.3x,.3x,13030,2264,1979,2023,0,,pending,unknown,4.41
.dicon,.dicon,13028,206,2004,2022,0,,pending,unknown,4.41
.xp,.xp,13028,4236,1994,2023,0,,pending,unknown,4.41
.gtkw,.gtkw,13028,4754,2010,2023,0,,pending,unknown,4.41
.vrb,.vrb,13019,2197,2002,2023,0,,pending,unknown,4.41
.pcnf,.pcnf,13019,7,2012,2021,0,,pending,unknown,4.41
.glblog,.glblog,13017,13017,2022,2022,0,,pending,unknown,4.41
.cv,.cv,13014,4699,2000,2023,0,,pending,unknown,4.41
.tweets,.tweets,13000,262,2010,2021,0,,pending,unknown,4.41
.lh,.lh,12997,5699,1994,2023,0,,pending,unknown,4.41
.merge,.merge,12994,7331,1992,2023,0,,pending,unknown,4.41
.014,.014,12992,8343,1994,2023,0,,pending,numeric-suffix,4.41
.hsf,.hsf,12990,851,2006,2023,0,,pending,unknown,4.41
.sqs,.sqs,12988,4009,2003,2023,0,,pending,unknown,4.41
.016,.016,12979,7712,2000,2023,0,,pending,numeric-suffix,4.41
.mus,.mus,12974,6776,1991,2023,0,,pending,unknown,4.41
.lemon,.lemon,12972,4987,2001,2023,0,,pending,unknown,4.41
.gob,.gob,12967,1852,1999,2023,0,,pending,unknown,4.41
.pra,.pra,12954,3692,2004,2023,0,,pending,unknown,4.41
.ssd,.ssd,12954,8624,1996,2023,0,,pending,unknown,4.41
.cluster,.cluster,12932,1558,1991,2023,0,,pending,unknown,4.41
.alpha,.alpha,12930,2445,1989,2023,0,,pending,unknown,4.41
.custom,.custom,12915,2850,1992,2023,0,,pending,unknown,4.41
.xen,.xen,12911,9887,1987,2023,0,,pending,unknown,4.41
.meso,.meso,12904,5091,2009,2023,0,,pending,unknown,4.41
.sharedo,.sharedo,12898,1510,2014,2023,0,,pending,unknown,4.41
.article,.article,12894,3363,1999,2023,0,,pending,unknown,4.41
.fss,.fss,12894,270,1999,2023,0,,pending,unknown,4.41
.storagedata,.storageData,12892,6864,2012,2023,0,,pending,unknown,4.41
.collected,.collected,12879,26,2016,2022,0,,pending,unknown,4.41
.xafml,.xafml,12862,2104,2009,2023,0,,pending,unknown,4.41
.g722,.g722,12861,2234,2010,2023,0,,pending,unknown,4.41
.hd5,.hd5,12849,1692,2010,2023,0,,pending,unknown,4.41
.wtest,.wtest,12846,3670,2012,2023,0,,pending,unknown,4.41
.repository,.repository,12843,4991,1999,2023,0,,pending,unknown,4.41
.xlt,.xlt,12842,1783,2002,2023,0,,pending,unknown,4.41
.prjpcbstructure,.PrjPcbStructure,12840,6102,1970,2023,0,,pending,unknown,4.41
.bisign,.bisign,12837,3127,2011,2023,0,,pending,unknown,4.41
.rnt,.rnt,12836,770,2008,2022,0,,pending,unknown,4.41
.argos,.argos,12835,4762,2011,2023,0,,pending,unknown,4.41
.111,.111,12835,5234,1996,2023,0,,pending,numeric-suffix,4.41
.dates,.dates,12828,40,1997,2022,0,,pending,unknown,4.41
.ipxe,.ipxe,12828,2459,1970,2023,0,,pending,unknown,4.41
.vspscc,.vspscc,12828,2075,1970,2023,0,,pending,unknown,4.41
.hla,.hla,12818,793,2001,2023,0,,pending,unknown,4.41
.techset,.techset,12809,8173,2015,2023,0,,pending,unknown,4.41
.jmd,.jmd,12799,5407,2003,2023,0,,pending,unknown,4.41
.dod,.dod,12798,47,2001,2023,0,,pending,unknown,4.41
.dft,.dft,12796,8938,1997,2023,0,,pending,unknown,4.41
.ahtml,.ahtml,12794,1071,2005,2023,0,,pending,unknown,4.41
.vhdr,.vhdr,12791,8440,2012,2023,0,,pending,unknown,4.41
.150,.150,12788,4376,1991,2023,0,,pending,numeric-suffix,4.41
.nbi,.nbi,12788,7250,2012,2023,0,,pending,unknown,4.41
.lsdump,.lsdump,12785,9901,2012,2023,0,,pending,unknown,4.41
.mocksess,.mocksess,12782,1118,2012,2023,0,,pending,unknown,4.41
.modelproj,.modelproj,12762,552,2009,2023,0,,pending,unknown,4.41
.vsl2b,.vsl2b,12760,12760,2021,2021,0,,pending,unknown,4.41
.yarn,.yarn,12757,5085,2013,2023,0,,pending,unknown,4.41
.rpl,.rpl,12753,2819,1998,2023,0,,pending,unknown,4.41
.mpb,.mpb,12751,989,2002,2023,0,,pending,unknown,4.41
.ppr,.ppr,12751,2052,2003,2023,0,,pending,unknown,4.41
.storagerecordindex,.storageRecordIndex,12750,6880,2012,2023,0,,pending,unknown,4.41
.ssf,.ssf,12733,5053,1999,2023,0,,pending,unknown,4.40
.accent,.accent,12730,7188,1980,2022,0,,pending,unknown,4.40
.esql,.esql,12715,5058,2006,2023,0,,pending,unknown,4.40
.018,.018,12713,8687,2000,2023,0,,pending,numeric-suffix,4.40
.nec,.nec,12713,1302,1983,2023,0,,pending,unknown,4.40
.bof,.bof,12712,360,2010,2022,0,,pending,unknown,4.40
.mds,.mds,12711,2759,1999,2023,0,,pending,unknown,4.40
.ozj,.OZJ,12711,7618,2010,2022,0,,pending,unknown,4.40
.264,.264,12709,5860,2000,2023,0,,pending,numeric-suffix,4.40
.gpf,.gpf,12700,4659,2000,2023,0,,pending,unknown,4.40
.ev3,.ev3,12699,2441,2011,2023,0,,pending,unknown,4.40
.gazebo,.gazebo,12698,5329,2008,2023,0,,pending,unknown,4.40
.mcx,.mcx,12679,4945,2002,2023,0,,pending,unknown,4.40
.coref,.coref,12674,2393,2004,2023,0,,pending,unknown,4.40
.end,.end,12671,4689,1994,2023,0,,pending,unknown,4.40
.meminfo,.meminfo,12659,22,2007,2023,0,,pending,unknown,4.40
.protocol,.protocol,12645,2313,1970,2023,0,,pending,unknown,4.40
.fsp,.fsp,12642,8365,2004,2023,0,,pending,unknown,4.40
.vmrk,.vmrk,12641,8347,2012,2023,0,,pending,unknown,4.40
.ppng,.ppng,12640,33,2009,2023,0,,pending,unknown,4.40
.tdata,.tdata,12639,601,2010,2023,0,,pending,unknown,4.40
.hem,.HEM,12632,8535,2017,2022,0,,pending,unknown,4.40
.oxt,.oxt,12632,3019,2006,2023,0,,pending,unknown,4.40
.cld,.cld,12629,3848,1985,2023,0,,pending,unknown,4.40
.doxyfile,.doxyfile,12624,2305,1970,2023,0,,pending,unknown,4.40
.geany,.geany,12620,933,2008,2023,0,,pending,unknown,4.40
.xule,.xule,12617,5730,2017,2023,0,,pending,unknown,4.40
.nds,.nds,12614,1771,1998,2023,0,,pending,unknown,4.40
.scar,.scar,12612,1538,2006,2023,0,,pending,unknown,4.40
.skf,.skf,12585,10953,2007,2023,0,,pending,unknown,4.40
.dora,.dora,12583,6975,2010,2023,0,,pending,unknown,4.40
.xl,.xl,12582,3021,1999,2023,0,,pending,unknown,4.40
.paf,.paf,12580,3130,2006,2023,0,,pending,unknown,4.40
.plugins,.plugins,12578,1137,1998,2023,0,,pending,unknown,4.40
.bvec,.bvec,12577,11840,2010,2023,0,,pending,unknown,4.40
.ora,.ora,12576,5135,1997,2023,0,,pending,unknown,4.40
.eyecode,.eyecode,12570,1650,2008,2021,0,,pending,unknown,4.40
.mission,.mission,12568,871,2002,2023,0,,pending,unknown,4.40
.jres,.jres,12566,6462,2011,2023,0,,pending,unknown,4.40
.cnd,.cnd,12566,2266,2002,2023,0,,pending,unknown,4.40
.libx,.libx,12565,5684,2010,2023,0,,pending,unknown,4.40
.ushaderbytecode,.ushaderbytecode,12563,5842,2017,2023,0,,pending,unknown,4.40
.fex,.fex,12561,1365,2004,2023,0,,pending,unknown,4.40
.prev,.prev,12557,4220,1996,2023,0,,pending,unknown,4.40
.u8,.u8,12553,1670,2004,2023,0,,pending,unknown,4.40
.lifestyle,.lifestyle,12520,12519,2020,2020,0,,pending,unknown,4.40
.jsbundle,.jsbundle,12513,1993,2015,2023,0,,pending,unknown,4.40
.sge,.sge,12511,1860,2001,2023,0,,pending,unknown,4.40
.txp,.txp,12504,1549,2008,2023,0,,pending,unknown,4.40
.jws,.jws,12500,2289,2001,2023,0,,pending,unknown,4.40
.gmfgen,.gmfgen,12499,813,2005,2023,0,,pending,unknown,4.40
.htc,.htc,12499,1646,1970,2023,0,,pending,unknown,4.40
.017,.017,12489,7960,2000,2023,0,,pending,numeric-suffix,4.40
.pgx,.pgx,12488,1678,2000,2023,0,,pending,unknown,4.40
.avgatt,.avgatt,24910,24910,2019,2019,0,,pending,unknown,4.40
.cryasset,.cryasset,12478,7086,2016,2022,0,,pending,unknown,4.40
.medidas,.medidas,12467,1,2018,2020,0,,pending,unknown,4.40
.mc3,.mc3,12465,5339,2014,2023,0,,pending,unknown,4.40
.sentinel,.sentinel,12459,6270,2008,2023,0,,pending,unknown,4.40
.rive,.rive,12449,2198,2008,2023,0,,pending,unknown,4.40
.font,.font,12445,3832,1970,2023,0,,pending,unknown,4.39
.xdi,.xdi,12441,2181,2004,2023,0,,pending,unknown,4.39
.lpcc,.lpcc,12441,11989,2014,2020,0,,pending,unknown,4.39
.install4j,.install4j,12441,1354,2004,2023,0,,pending,unknown,4.39
.lsalign,.lsalign,12439,1,2020,2020,0,,pending,unknown,4.39
.lvt,.lvt,12433,5283,2009,2023,0,,pending,unknown,4.39
.blast,.blast,12427,5836,1998,2023,0,,pending,unknown,4.39
.bcs,.bcs,12427,9616,2000,2023,0,,pending,unknown,4.39
.silo,.silo,12426,7226,2003,2023,0,,pending,unknown,4.39
.id2word,.id2word,12426,2662,2013,2023,0,,pending,unknown,4.39
.refactorlog,.refactorlog,12424,3619,2009,2023,0,,pending,unknown,4.39
.sr,.sr,12422,3464,1986,2023,0,,pending,unknown,4.39
.fgx,.fgx,12421,1053,2011,2023,0,,pending,unknown,4.39
.emz,.emz,12417,3044,2001,2023,0,,pending,unknown,4.39
.ta,.ta,12413,6494,2002,2023,0,,pending,unknown,4.39
.domain,.domain,12411,1141,2001,2023,0,,pending,unknown,4.39
.hardseg,.hardSeg,24762,24757,2019,2019,0,,pending,unknown,4.39
.impala,.impala,12410,1508,2012,2023,0,,pending,unknown,4.39
.3p,.3p,12410,1641,1983,2023,0,,pending,unknown,4.39
.bullet,.bullet,12405,271,2007,2023,0,,pending,unknown,4.39
.processor,.Processor,12402,4074,2007,2023,0,,pending,unknown,4.39
.xlsb,.xlsb,12399,4764,2008,2023,0,,pending,unknown,4.39
.emtl,.emtl,12396,1972,2009,2023,0,,pending,unknown,4.39
.rpgsave,.rpgsave,12392,2872,2013,2023,0,,pending,unknown,4.39
.xti,.xti,12391,7648,2013,2023,0,,pending,unknown,4.39
.corr,.corr,12384,9191,1992,2023,0,,pending,unknown,4.39
.bedgraph,.bedgraph,12382,8087,2010,2023,0,,pending,unknown,4.39
.predict,.predict,12367,2624,2006,2023,0,,pending,unknown,4.39
.fe,.fe,12363,2983,1998,2023,0,,pending,unknown,4.39
.asctxt,.asctxt,12361,3,2002,2020,0,,pending,unknown,4.39
.lit,.lit,12352,3497,1996,2023,0,,pending,unknown,4.39
.finf,.finf,12341,10809,2004,2021,0,,pending,unknown,4.39
.wsettings,.wsettings,12334,2590,2011,2023,0,,pending,unknown,4.39
.dash,.dash,12333,4928,2000,2023,0,,pending,unknown,4.39
.jxr,.jxr,12331,6920,2000,2023,0,,pending,unknown,4.39
.d2i,.d2i,12328,6901,2008,2023,0,,pending,unknown,4.39
.wbo,.wbo,12326,1186,2011,2023,0,,pending,unknown,4.39
.sdbl,.sdbl,12325,3499,1970,2023,0,,pending,unknown,4.39
.deck,.deck,12322,3499,2002,2023,0,,pending,unknown,4.39
.outputdata,.outputdata,12317,8558,2020,2023,0,,pending,unknown,4.39
.fri,.fri,12317,12147,2009,2023,0,,pending,unknown,4.39
.108,.108,12312,4838,1970,2023,0,,pending,numeric-suffix,4.39
.parameters,.parameters,12309,4629,1999,2023,0,,pending,unknown,4.39
.sdbx,.sdbx,12307,3485,1970,2023,0,,pending,unknown,4.39
.4bpp,.4bpp,12294,9930,2014,2023,0,,pending,unknown,4.39
.validationcache,.validationcache,12289,2486,2011,2023,0,,pending,unknown,4.39
.tweak,.tweak,12287,2366,2008,2021,0,,pending,unknown,4.39
.jsonschema,.jsonschema,12275,3234,2009,2023,0,,pending,unknown,4.39
.nmon,.nmon,12270,767,2012,2022,0,,pending,unknown,4.39
.gst,.gst,12270,3461,2003,2023,0,,pending,unknown,4.39
.cell,.cell,12269,4989,1991,2023,0,,pending,unknown,4.39
.snake,.snake,12263,2436,2009,2023,0,,pending,unknown,4.39
.slate,.slate,12260,3383,2005,2023,0,,pending,unknown,4.39
.yni,.yni,12255,12251,2020,2022,0,,pending,unknown,4.39
.packages,.packages,12255,1848,1996,2023,0,,pending,unknown,4.39
.xym,.xym,12252,8665,2011,2022,0,,pending,unknown,4.39
.hu,.hu,12245,1261,1992,2023,0,,pending,unknown,4.39
.rebeca,.rebeca,12243,12019,2011,2023,0,,pending,unknown,4.39
.fsb,.fsb,12243,2761,2004,2023,0,,pending,unknown,4.39
.sqbpro,.sqbpro,12239,7590,2014,2023,0,,pending,unknown,4.39
.tp2,.tp2,12239,3105,2005,2023,0,,pending,unknown,4.39
.wppl,.wppl,12230,1566,2014,2023,0,,pending,unknown,4.39
.imports,.imports,12224,6378,1999,2023,0,,pending,unknown,4.39
.jaspar,.jaspar,12224,2035,2012,2023,0,,pending,unknown,4.39
.oso,.oso,12220,4690,2010,2023,0,,pending,unknown,4.39
.htt,.htt,12218,2184,2002,2023,0,,pending,unknown,4.39
.packet,.packet,12212,888,1991,2023,0,,pending,unknown,4.39
.ted,.ted,12209,3349,2003,2023,0,,pending,unknown,4.39
.r79,.r79,12196,7258,1970,2023,0,,pending,unknown,4.39
.kernel,.kernel,12196,2229,1993,2023,0,,pending,unknown,4.39
.spout,.spout,12194,12185,2017,2023,0,,pending,unknown,4.39
.aaxs,.aaxs,12194,5157,2018,2023,0,,pending,unknown,4.39
.cpm,.cpm,12185,5081,1999,2023,0,,pending,unknown,4.39
.107,.107,12184,5023,1996,2023,0,,pending,numeric-suffix,4.39
.stack,.stack,12182,4087,2000,2023,0,,pending,unknown,4.39
.iv,.iv,12174,2645,1996,2023,0,,pending,unknown,4.39
.amxx,.amxx,12171,4169,2009,2023,0,,pending,unknown,4.39
.psh,.psh,12170,2290,1995,2023,0,,pending,unknown,4.39
.palette,.palette,12166,2316,2004,2023,0,,pending,unknown,4.39
.stylecop,.StyleCop,12165,1038,2008,2023,0,,pending,unknown,4.39
.dro,.dro,12163,6235,2003,2022,0,,pending,unknown,4.39
.babel,.babel,12162,3623,2004,2023,0,,pending,unknown,4.39
.djhtml,.djhtml,12155,796,2008,2023,0,,pending,unknown,4.38
.hst,.hst,12155,5141,1999,2023,0,,pending,unknown,4.38
.sumocfg,.sumocfg,12137,5405,2010,2023,0,,pending,unknown,4.38
.hed,.hed,12135,513,1998,2023,0,,pending,unknown,4.38
.blake2b,.blake2b,12134,143,2016,2023,0,,pending,unknown,4.38
.arg,.arg,12128,2419,1998,2023,0,,pending,unknown,4.38
.histo,.histo,12128,887,1997,2023,0,,pending,unknown,4.38
.oct,.oct,12109,6368,1987,2023,0,,pending,unknown,4.38
.killer,.killer,12108,12,2008,2022,0,,pending,unknown,4.38
.mscm,.mscm,12103,5168,2014,2020,0,,pending,unknown,4.38
.xgb,.xgb,12101,2538,2010,2023,0,,pending,unknown,4.38
.lan,.lan,12098,2172,1996,2023,0,,pending,unknown,4.38
.ocx,.ocx,12096,3997,1970,2023,0,,pending,unknown,4.38
.clg,.clg,12090,11297,2009,2023,0,,pending,unknown,4.38
.aut,.aut,12090,6482,1996,2023,0,,pending,unknown,4.38
.109,.109,12082,4849,1996,2023,0,,pending,numeric-suffix,4.38
.siginfo,.siginfo,12078,9371,2012,2021,0,,pending,unknown,4.38
.krill,.krill,12078,81,2013,2021,0,,pending,unknown,4.38
.develop,.develop,12074,3865,1995,2023,0,,pending,unknown,4.38
.lxx,.lxx,12071,1310,1999,2023,0,,pending,unknown,4.38
.libsvm,.libsvm,12060,3746,2006,2023,0,,pending,unknown,4.38
.mxe,.mxe,12043,2933,2008,2023,0,,pending,unknown,4.38
.methods,.methods,12041,5986,1998,2023,0,,pending,unknown,4.38
.kbd,.kbd,12041,2854,1986,2023,0,,pending,unknown,4.38
.drr,.DRR,12035,6129,2005,2023,0,,pending,unknown,4.38
.message,.message,12031,702,1970,2023,0,,pending,unknown,4.38
.pory,.pory,12031,5949,2016,2023,0,,pending,unknown,4.38
.int128,.int128,12030,2861,2013,2023,0,,pending,unknown,4.38
.dqdimacs,.dqdimacs,12028,11728,2014,2021,0,,pending,unknown,4.38
.room,.room,12023,3354,1993,2023,0,,pending,unknown,4.38
.fu2,.fu2,12022,7,2006,2022,0,,pending,unknown,4.38
.aupreset,.aupreset,12014,11228,2011,2023,0,,pending,unknown,4.38
.qgz,.qgz,12009,6131,2014,2023,0,,pending,unknown,4.38
.extxyz,.extxyz,11997,10254,2017,2023,0,,pending,unknown,4.38
.offtargets,.offtargets,11994,11704,2016,2021,0,,pending,unknown,4.38
.uai,.uai,11993,7787,2010,2023,0,,pending,unknown,4.38
.pick,.pick,11979,5149,2002,2023,0,,pending,unknown,4.38
.ptb,.ptb,11979,4469,1999,2023,0,,pending,unknown,4.38
.fomap,.fomap,11975,3895,2012,2023,0,,pending,unknown,4.38
.gmspr,.gmspr,11971,11094,2010,2022,0,,pending,unknown,4.38
.sqldataprovider,.SqlDataProvider,11969,1260,2003,2023,0,,pending,unknown,4.38
.dip,.dip,11956,2500,1997,2023,0,,pending,unknown,4.38
.deny,.deny,11953,1185,1986,2023,0,,pending,unknown,4.38
.nk,.nk,11952,6235,2007,2023,0,,pending,unknown,4.38
.mqo,.mqo,11951,4915,2005,2023,0,,pending,unknown,4.38
.pillar,.pillar,11950,1761,2013,2023,0,,pending,unknown,4.38
.l42,.L42,11934,1542,2013,2023,0,,pending,unknown,4.38
.ape,.ape,11928,384,1992,2023,0,,pending,unknown,4.38
.dsx,.dsx,11927,2350,2002,2023,0,,pending,unknown,4.38
.format,.format,11926,4984,1987,2023,0,,pending,unknown,4.38
.mods,.mods,11922,674,1989,2023,0,,pending,unknown,4.38
.opb,.opb,11918,6778,2007,2023,0,,pending,unknown,4.38
.geot,.geot,11913,1,2014,2021,0,,pending,unknown,4.38
.hgrm,.hgrm,11912,380,2015,2023,0,,pending,unknown,4.38
.dca,.DCA,11911,3464,2001,2023,0,,pending,unknown,4.38
.libv,.libv,11904,11904,2019,2021,0,,pending,unknown,4.38
.zkl,.zkl,11883,10407,2009,2023,0,,pending,unknown,4.37
.melt,.melt,11882,160,2007,2023,0,,pending,unknown,4.37
.ech,.ech,11881,9909,1998,2023,0,,pending,unknown,4.37
