language,extension,shared,rk,filename,length,occurrences,first_ts,content_id,content_swhid,first_revrel_id,revrel_swhid,first_origin_id,origin_swhid,origin_url,qualify_status,qualified_swhid,qualify_origin,qualify_anchor,qualify_path,qualify_verified_in_swh,qualify_notes,predicted_pl_id,predicted_language,predicted_via,predicted_confidence,predicted_heuristic_id,predicted_matches_claim
_review_queue,.xcscheme,no,2,RCTRequired.xcscheme,2021,1919,1613135352,3027311933,swh:1:cnt:fa1b8f6dbba730ac51def0e4ce50bf66b5bf12ac,30365007590,,30365007570,,,ok,swh:1:cnt:fa1b8f6dbba730ac51def0e4ce50bf66b5bf12ac;origin=https://github.com/mvv2025/gpsTrackerApp;anchor=swh:1:rev:84270b91c1443ef2c81143d6338636b230131ff4;path=/ios/pods/Pods.xcodeproj/xcuserdata/mvv.xcuserdatad/xcschemes/RCTRequired.xcscheme,https://github.com/mvv2025/gpsTrackerApp,swh:1:rev:84270b91c1443ef2c81143d6338636b230131ff4,/ios/pods/Pods.xcodeproj/xcuserdata/mvv.xcuserdatad/xcschemes/RCTRequired.xcscheme,,,,,unknown-ext,none,,
_review_queue,.xcscheme,no,3,FBLazyVector.xcscheme,2023,1919,1613135352,3027311925,swh:1:cnt:5bf2a22e1ef53d5e71290b80569b07afda2df2f8,30365007590,,30365007570,,,ok,swh:1:cnt:5bf2a22e1ef53d5e71290b80569b07afda2df2f8;origin=https://github.com/mvv2025/gpsTrackerApp;anchor=swh:1:rev:84270b91c1443ef2c81143d6338636b230131ff4;path=/ios/pods/Pods.xcodeproj/xcuserdata/mvv.xcuserdatad/xcschemes/FBLazyVector.xcscheme,https://github.com/mvv2025/gpsTrackerApp,swh:1:rev:84270b91c1443ef2c81143d6338636b230131ff4,/ios/pods/Pods.xcodeproj/xcuserdata/mvv.xcuserdatad/xcschemes/FBLazyVector.xcscheme,,,,,unknown-ext,none,,
_review_queue,.xtb,no,1,android_chrome_tab_ui_strings_en-GB.xtb,9044,13,1410446112,5810266,,29360476413,,19401112258,,,length_mismatch,,,,,,length 9992 vs expected 9044 on jason5122/chromium,,,,,,
_review_queue,.xtb,no,2,android_chrome_tab_ui_strings_nl.xtb,9834,13,1410446112,5810263,,29360476413,,19401112258,,,length_mismatch,,,,,,length 22859 vs expected 9834 on scrapfly/chromium,,,,,,
_review_queue,.xtb,no,3,android_chrome_tab_ui_strings_az.xtb,9909,13,1410446112,5810264,,29360476413,,19401112258,,,length_mismatch,,,,,,length 12763 vs expected 9909 on neeraj9/cef-chromium,,,,,,
_review_queue,.xyz,no,1,mini.xyz,74,556,1426777529,54313691,swh:1:cnt:219bd42474fb56c86153b477013e14e6066bda72,54366536,,54313019,,,ok,swh:1:cnt:219bd42474fb56c86153b477013e14e6066bda72;origin=https://github.com/MDAnalysis/mdanalysis;anchor=swh:1:rev:e0585ae964ddb01b893ddd30a8e67c0577cbc9b4;path=/testsuite/MDAnalysisTests/data/mini.xyz,https://github.com/MDAnalysis/mdanalysis,swh:1:rev:e0585ae964ddb01b893ddd30a8e67c0577cbc9b4,/testsuite/MDAnalysisTests/data/mini.xyz,,,,,unknown-ext,none,,
_review_queue,.xyz,no,2,five.xyz,116,546,1430470646,54313743,swh:1:cnt:36ab22ad965420cee8256606ceca34f533f24b98,54364075,,54313019,,,ok,swh:1:cnt:36ab22ad965420cee8256606ceca34f533f24b98;origin=https://github.com/MDAnalysis/mdanalysis;anchor=swh:1:rev:8848fd06060850fe7a749870b1d08391248a68fa;path=/testsuite/MDAnalysisTests/data/five.xyz,https://github.com/MDAnalysis/mdanalysis,swh:1:rev:8848fd06060850fe7a749870b1d08391248a68fa,/testsuite/MDAnalysisTests/data/five.xyz,,,,,unknown-ext,none,,
_review_queue,.xyz,no,3,formaldehyde_vib.xyz,81984,223,1482902868,3054737586,swh:1:cnt:d97179754a52b96e908c1f0e3463a8adb00b5fcf,3054737785,,3054735373,,,ok,swh:1:cnt:d97179754a52b96e908c1f0e3463a8adb00b5fcf;origin=https://github.com/openmopac/Manual;anchor=swh:1:rev:abe3cbb2c185c24b4f706a9db8d2579461b215e6;path=/JSmol_examples/formaldehyde_vib.xyz,https://github.com/openmopac/Manual,swh:1:rev:abe3cbb2c185c24b4f706a9db8d2579461b215e6,/JSmol_examples/formaldehyde_vib.xyz,,,,,unknown-ext,none,,
_review_queue,.yy,no,1,parser-onwd.yy,2503,286,1236779466,3029485432,swh:1:cnt:bfd62b39b0cbf850e9f0bda31fe26bab1de53331,3029497807,,3029450623,,,ok,swh:1:cnt:bfd62b39b0cbf850e9f0bda31fe26bab1de53331;origin=https://github.com/nlohmann/service-technology.org;anchor=swh:1:rev:79cf2963243691e3b1817d5930fdfe1c473bdf39;path=/uml2owfn/libs/pnapi/parser-onwd.yy,https://github.com/nlohmann/service-technology.org,swh:1:rev:79cf2963243691e3b1817d5930fdfe1c473bdf39,/uml2owfn/libs/pnapi/parser-onwd.yy,,,pl/yacc,Yacc,default-rule,medium,h/linguist/.yy/1,unknown_lang
_review_queue,.yy,no,2,syntax_stg.yy,2324,243,1189512202,3029515746,,3029518139,,3029450623,,,length_mismatch,,,,,,length 3952 vs expected 2324 on nlohmann/service-technology.org,,,,,,
_review_queue,.yy,no,3,jamgram.yy,8689,227,1075939593,2973845610,,2973922377,,2973872245,,,length_mismatch,,,,,,length 9283 vs expected 8689 on darwin/boost,,,,,,
